day_folder,file,label_sequence
base1_251113,bird2_B3_251113_123819.223.wav,iiiikiikkikkkkileeeeedcdcdcdcabbbdcdcabbdcdcfjjjeedcabbdcdcdcfjjjjjeedcdcdcdcabbbdcdcdg
base1_251113,bird2_B3_251113_125209.228.wav,iiiikkkleeeeedcdcdcabbdcdcdcfjjjjjeedcdcabbdcdcabbbbdcdcabbbbbdcdcdcfjjjjjjmmeeeeedcabbdcdc
base1_251113,bird2_B3_251113_101857.20.wav,iikiiikkleeeeeeedcdcdcabbbd
base1_251113,bird2_B3_251113_144927.393.wav,iiikikkkkleeeeeeedcdcabbbbbdcdcfjjjjmeeedcdcabbbdcdcfjjjje
base1_251113,bird2_B3_251113_163837.584.wav,iikkkikikkkleeeeedcdcabbbbbdcdcfjjjeeedcabdcdcfjabbgggggglkleeeedcdcabbdcfjjjeeeedcabbdcdcdcfjjjjeeggg
base1_251113,bird2_B3_251113_125548.235.wav,iiikikkkkkiikkkleeedcabbdcfjjjeeedcdcabbbbdcabbdcdcdcfjjjjjeedcfjjjjledcdcabbdcdcdcab
base1_251113,bird2_B3_251113_150722.423.wav,iiikkkkleeeeedcfj
base1_251113,bird2_B3_251113_111329.94.wav,iiikiikkkleeeeedcabdcabbdcfjjjjjeeeedcabbdcdcabbbdcfjjjjjeedcabbdcdcfjmmleeeeedcabdcabbdcdcabbdcabbdcdcabbggg
base1_251113,bird2_B3_251113_132812.312.wav,iiiikkikkkkkkleeeeedcdcdcabbdcdcfjjeeeedcabbbdcdcabbdcdcfjjeeeeeeedcabbdc
base1_251113,bird2_B3_251113_163159.565.wav,iiiikkkkkkleeeeeedcdcfjjjeeeedcdcdcabggggggggleeeeedcdcdcfjjjjeedcabbdcdcdcabbbdcfjjjeeeeedcabbbdcdcfjjjjjjjeeedcdcdcdcabbbdcgggg
base1_251113,bird2_B3_251113_135318.335.wav,iiiikikikkkkleeeedcabdcdcdcfjjeeeedcabbdcdcdcabbbbbdcdcab
base1_251113,bird2_B3_251113_135701.340.wav,iiiiikikkkkleeeeeeedcdcdcfjjjeeeedcabbdcdcfjjjjeeedcabbkikkkleeedcdcfj
base1_251113,bird2_B3_251113_123441.214.wav,iiiikkkkkleeeeeedcdcabbdcdcabdcdcdcfjjjeeeeedcdcabdcdcdcabbdcdca
base1_251113,bird2_B3_251113_125708.239.wav,iiiiiikkkkkleeeedcdcdcdcfjjjeeeeedcdcabbbdcdcdcfjjjjeeeedcabbdcdcdcabbdcdcfjjjjeedcdcabbdcabbg
base1_251113,bird2_B3_251113_142925.383.wav,iikikikikkkkkleeeeedcdcdcfjjjeeeeedcdcfjjjleeeegggleeedcabdcdcfjjjjjjjjjeeeedcdcabbdcdcabbdcfjjjjjjjeeedc
base1_251113,bird2_B3_251113_133012.316.wav,iiikiikikkkkkkleeeeedcdcdcabbbdcdcfjjeeedcdcabbdcdcabbggggggleeedcdcabbbdcdcdcabbdcdcfjjjeeedcdcabbdcdcdcabbdcdcabbg
base1_251113,bird2_B3_251113_103222.55.wav,iiiikkkleeeeedcdcfjjjjmmleeeedcabbbdcdcdcfjjmeeeeeeedcdcabbbdcdcfjjjjeemleedcabdcdcdcfjjjjjjee
base1_251113,bird2_B3_251113_131644.280.wav,iikiikkkikiikkllllelle
