day_folder,file,label_sequence
base2_250915,bird2_J6_250915_124027.51.wav,iiikkkkkkleeeeedcabbdcdcfjjjjjjmikkleeeeeedcabb
base2_250915,bird2_J6_250915_155047.438.wav,iiiiiiiiikkileleeeeeedcdcabbdcabbdcfjjjeeeedcdcabbdcfjjjjjmeedcdcdcabbdcdcfjjjjjjeeedcabbdcdcabbbdcdcabb
base2_250915,bird2_J6_250915_155226.443.wav,iiiiiikikkleeedcabbbdcfjjjjeedcdcabbbdcdcdcfjjjjmmmeeeedcdcabbdcabbdcdcfjjjjemmmledcabbbdcdcabbdcdcabbdcggggggleeedcdcabbdcdcdcabbbdcdcabbdcdca
base2_250915,bird2_J6_250915_132838.171.wav,kiikkkkkleeeedcdcdcdcdcabbbbdcdcfjjjeeedcabbbdcfjj
base2_250915,bird2_J6_250915_154107.421.wav,iiiiiiikkkkkkkleeeeeeeedcabbbbdcdcdcabbbbbdcdcabgggggikkleeeeeeedcdcabbbbdcdcdc
base2_250915,bird2_J6_250915_154306.425.wav,iiiiiikkkleeeeeedcdcabbbdcdcabbbdcfjjjjjeeedcdcdcabbbdcfjjjjleeedcabbdcdcabbbdcdcdcabb
base2_250915,bird2_J6_250915_140713.227.wav,iikkkkikkleeeeeedcdcabbdcfjj
base2_250915,bird2_J6_250915_154403.427.wav,iiiiikkkkikkkleeggggggleeeedcfjjjeeedcdcabbdcdcabbdcdcdcfjjjjjeeedcdcabbbdcdcfjjjjeeedcabbbbbdcagg
base2_250915,bird2_J6_250915_124954.91.wav,iiikkkkkleeeeedcdcabbdcdcfjjjjeeeedcabbdcdcabbbbdcdcdca
base2_250915,bird2_J6_250915_154233.424.wav,iiiikikkkkkleeeeeedcdcabbdcfjjjeeedcabbdcdcfjjjjeeeeedcdcabbbdcabbbbdcdcdcfjjjmeedcdcabbggg
base2_250915,bird2_J6_250915_125507.106.wav,iiikkikkkkleeeeeedcabbdcdcdcfjjjjjeeeedcabbdcdcdcfjjjjjeeeeedcdcabbdcfjjjjemmmeeeeed
base2_250915,bird2_J6_250915_180711.724.wav,ikiiklkleeeeeggggglleeedcabbdcdcabbdddcfjjjmeeedcabbbdcabbdggggggklleeedddcabbdcdcfjjjjjeedcgggggglleeedcdcabbbbbdcdcabb
base2_250915,bird2_J6_250915_142134.279.wav,iiiiiikikkkkkleeeedcabbbbbdcdcabbbdcdcfjjjjjmmllmmlleeeedcdcdcabbdcdcabbdcabbdcdcfjjjjeeedcabbbbbdcdcabbbbdcdcdcabbdc
base2_250915,bird2_J6_250915_173404.648.wav,iiiiiiiikkkleeeeedcdcdcfjjjjjjeeeeedcabbdcfjjjjllleeeedcdcfjjjmeeedcabbbdcdcabbbdcdcfjjjjjjmeeeeegg
base2_250915,bird2_J6_250915_120520.4.wav,ikkkkleeeeedcdcabbdcdcabbkggggggikleeeedcabbbdcabbbbdcdcabgg
base2_250915,bird2_J6_250915_155828.454.wav,iiiiiiiikkkleeeeedcabbdcdcabdcfjjjeeeedcdcabbbbdcabdcfjjjjeeedcdcabbdcfjjjjeeeedcabdcdcdcabbdcabbdcfjjjjjjeeeedcabbbdcdcfjjg
base2_250915,bird2_J6_250915_151256.385.wav,iiiikkkleeeeeeedcdcdcfjjjeeedcdcdcabbbbdcdcfjjjjeedcabbdcdcabbbdcfjjjjjmlmedcdcabbbbbdcdcabb
base2_250915,bird2_J6_250915_155141.441.wav,iiikikkkkleeeedcdcabbdcdcfabbdcdcdcabbbbdcdcfjjjjeeed
base2_250915,bird2_J6_250915_140535.222.wav,iiiiiiikkkkikkkleeedcdcabbbbdcdcfjjjjemlleeeeedcdcdcabbbdcfjjjja
base2_250915,bird2_J6_250915_162542.530.wav,iiiiikkiikkikikleeeeeedcdcabbbbbbdcdcabbbbdcdcfjjjmeeeeedcabbdcdcfjjjeeedcdcabbdcabbbdcdcdcfjj
base2_250915,bird2_J6_250915_142240.282.wav,iikiikkeeeeeeeeedcdcdcabbdcdcdcabbbdcfjjjjmlleedcabbbdcdc
base2_250915,bird2_J6_250915_175051.680.wav,iiiikkikkkleeeeedcabbbbbdcdcfjjjeeedcdcabbdcdcdcabbdcfjjjjjjeeeedcabbbdcdcabbdcdcdcdc
base2_250915,bird2_J6_250915_120428.0.wav,abbbbdcdcfjjjjjeeeeeedcdcabbbbdcdcdcabbdcdcabbbdcdcfjjjjjeeeeedcabbbdcdcabbbbdcdg
base2_250915,bird2_J6_250915_164852.565.wav,iiiiiiikkkkkleeeeedcabbbbmeeeeedcabbdcdcdcabbdcdcfjjjeeeedcd
base2_250915,bird2_J6_250915_160036.458.wav,iikkikkkkkkkleeeeed
base2_250915,bird2_J6_250915_175020.679.wav,iiikkiikkleeeedcdcabbdcfjjjjjmmleeeeedcabbdcdcdcfjjjjjjjeeeggggggkileeeeedcabbdcdcdcfabbbbbbbdcdcfjjjjmeeeedcabbdcdcabbdcdcfjjjjjggggg
base2_250915,bird2_J6_250915_125823.113.wav,iiiikkkkileeeeedcabbbdcdcfjjjjjmmmeeeeedcdcabbbbdcdcfjjjjjeedcdcabbkgggggggkleeedcdcabbbdcdcfjjjjjj
base2_250915,bird2_J6_250915_123346.19.wav,iiiiiiiikkleeeeedcdcabbbdcabbbdcdcfjjjjjmleeeedcabbdcdcfjjjeeeedcdcabbbdcdcaggggggg
base2_250915,bird2_J6_250915_152044.393.wav,iiiiiiiikkikleeeeeeedggggllleeeeedcdcdcabbbdcdcfj
base2_250915,bird2_J6_250915_131147.145.wav,iiiiikikkleeeedcaggggleeeedcdc
base2_250915,bird2_J6_250915_165428.577.wav,iiikiiikkileeeeeedcdcabbdcfjjjjjmlleeeedcdcabbbdcfjjjeeeedcdcabbdcdcabbbdcfjjjeeeedcabbdcdcabbdcg
base2_250915,bird2_J6_250915_133836.199.wav,iiiikikkkkleeeeeedcdcabbdcdcfjjjjmlmmmeeedcabbbdcdcdcfjjjjmeeedcdcabbdcdcfjjjjeeedcabdcabbbbdcabbkg
base2_250915,bird2_J6_250915_154903.436.wav,iiiiikikkkkleeeeedcdcabbbdcdcdcabbbdcabbdcfjjjjeedcdcabbbbdcdcabbdcdcfjjjjjjlllmeeeedcabbdcdcabbbgggg
